media_id,media_name,media_url
1497,Smoky Mountain News,http://www.smokymountainnews.com
1498,Asheville Citizen-Times,http://www.citizen-times.com/apps/pbcs.dll/frontpage
1499,Times-News,http://www.blueridgenow.com/
1500,WISE,http://www.1310bigwise.com
1501,Mountain Rebel,http://mountainrebel.net/
1502,BlogAsheville,http://blogasheville.blogspot.com
1503,La Voz Independiente,http://www.lavozindependiente.com
1504,Black Mountain News,http://www.citizen-times.com/apps/pbcs.dll/section?category=blackmountainnews
1505,WUNF PBS,http://www.unctv.org
1506,WCQS,http://www.wcqs.org
1507,"Asheville, NC 2008 | Visitor Center | Relocation Information Guide | Local Classifieds",http://ashevillenative.com
1508,The Mountaineer,http://www.themountaineer.com/cms/display/Top_Stories/
1509,WHNS FOX,http://www.foxcarolina.com/index.html
1510,WWNC,http://www.wwnc.com/main.html
1511,Mountain Xpress,http://www.mountainx.com
1512,STNG,http://www.pioneerlocal.com/index.html
1513,Central Illinois Proud,http://centralillinoisproud.com/
1514,WCBU-FM,http://www.wcbufm.org
1515,Peoria Journal Star,http://www.pjstar.com
1516,WAOE My Network TV,http://my59.tv
1517,WTVP PBS,http://www.wtvp.org
1518,WHOI-TV ABC,http://www.week.com/whoi
1519,WMBD,http://www.1470wmbd.com
1520, The Peoria Chronicle,http://peoriachronicle.com
1521,WZPN-FM,http://www.965espn.com
1522,WTVR-TV CBS,http://www.wtvr.com
1523,WXGI,http://www.espn950am.com
1524,Style Weekly,http://www.styleweekly.com/ME2/Default.asp
1525,RiverCityRapids,http://rivercityrapids.blogspot.com
1526,RVABlogs ,http://rvablogs.com
1527,WRLH FOX,http://www.foxrichmond.com
1528,Virginia Lawyers Weekly,http://www.valawyersweekly.com
1529,WCVE Public Radio,http://www.ideastations.org/wcvefm/
1530,The Community Weekly,http://www.tcweekly.com
1531,Race to Richmond,http://voices.washingtonpost.com/racetorichmond/
1532,WRNL,http://www.sportsradio910.com/main.html
1534,Blog Net News,http://blognetnews.com/virginia/
1535,Richmond & Hampton Roads Voice Newspapers,http://www.voicenewspaper.com
1536,Church Hill People's News,http://chpn.net/news/
1537,Fifty Plus,http://www.fiftyplusrichmond.com
1538,WRIC-TV ABC,http://www.wric.com
1539,WRVA,http://1140wrva.com/main.html
1540,Chesterfield Observer,http://www.chesterfieldobserver.com
1541,Soul of Virginia,http://www.soulofvirginia.com
1542,Henrico Citizen Online,http://www.henricocitizen.com
1543,WWBT NBC/WB,http://www.nbc12.com
1544,Save Richmond,http://saverichmond.com
1545,West of the Boulevard News,http://wotbn.net
1546,Richmond Blog Squad,http://richmondmagazine.blogspot.com
1547,Richmond Times-Dispatch,http://www.inrich.com/cva/ric/home.html
1549,KOKI FOX,http://www.fox23.com
1551,Living On Tulsa Time,http://www.livingontulsatime.com/blog/
1552,KQCW The CW,http://www.cw12-19.com/
1553,Downtown Tulsa,http://downtowntulsa.blogspot.com
1554,Tulsa Police Blog,http://tpdblog.typepad.com/
1555,Tulsa Topics,http://www.tulsatopics.com/tulsatopics/
1556,KOED PBS,http://www.oeta.onenet.net
1557,Oklahoma Wine News,http://www.nuyakacreek.com/blog/blogger.html
1558,KTUL ABC,http://www.ktul.com
1560,KMYT My Network TV ,http://www.fox23.com/content/my41tulsa/my41tulsaNEW/default.aspx
1561,Paddletales - Oklahoma Road Trips Blog,http://www.oklahomaroadtrips.com/paddle.htm
1562,Tulsa TV Memories,http://tulsatvmemories.com
1567,WEVD-LP ABC,http://www.wmdt.com
1568,WCAV,http://www.charlottesvillenewsplex.tv
1569,The Hook News Blog  ,http://www.readthehook.com/blog/
1570,cVillain ,http://cvillain.com/
1571,Smart Communities,http://smartcommunities.typepad.com
1572,WDAY,http://www.wday.com
1573,Enderlin Independent: North Dakota,http://www.enderlinindependent.com
1574,KZAZ,http://www.nwpr.org
1575,The Northern Light,http://www.thenorthernlight.com
1576,Cass County Reporter,http://www.ccreporter.com
1577,Fargoing,http://fargoing.blogspot.com
1578,KVOS,http://www.kvos.com/home.aspx
1579,C-VILLE,http://www.c-ville.com
1580,The Hook,http://www.readthehook.com
1581,KVOX,http://www.740thefan.com/
1582,KPUG,http://www.kpug1170.com
1583,KFME PBS,http://www.prairiepublic.org
1584,Whatcom Watch,http://www.whatcomwatch.org/php/WW_open.php
1585,WBOC-TV,http://www.wboc.com
1586,KXJB CBS,http://www.kx4.com
1587,KMAV,http://www.kmavradio.com
1588,Ferndale Record-Journal,http://www.ferndalerecordjournal.com
1589,The Bellingham Herald,http://www.bellinghamherald.com
1590,"Dover, Delaware State News",http://www2.newszap.com/delaware/dover/
1591,The Insider,http://whatcom.blogs.com/insider/
1592,Lynden Tribune,http://www.lyndentribune.com
1593,MegaAwesome ,http://www.megaawesome.com
1594,Cascadia Weekly,http://www.cascadiaweekly.com
1595,KFGO,http://www.kfgo.com
1596,Fargo Metro News,http://www.topix.net/metro/fargo-moorhead-nd-mn
1597,KQWB,http://1660espn.net/
1598,Fargo Forum,http://www.in-forum.com
1599,Dover Post,http://www.doverpost.com
1601,Fargophilia,http://www.areavoices.com/azraelbrown/
1602,Cavalier Daily,http://www.cavalierdaily.com
1603,The Spectrum,http://www.ndsuspectrum.com/new/
1604,The Bellingham Real Estate Blog,http://www.johnsonteamrealestate.com/blog/
1605,AS Review,http://asreview.as.wwu.edu
1606,The Bellingham Business Journal,http://thebellinghambusinessjournal.com
1607,WVIR NBC,http://www.nbc29.com
1608,Charlottesville Daily Progress,http://www.dailyprogress.com
1609,WINA,http://www.wina.com
1610,WDOV,http://www.wdov.com/main.html
1611,http://cp2.abhost.net/suspended.page/,http://cp2.abhost.net/suspended.page/
1612,KGMI,http://www.kgmi.com
1613,The Western Front,http://www.westernfrontonline.com
1614,High Plains Reader,http://hpr1.com/
1615,WXCO,http://www.wxco.com
1616,WSAU,http://www.wsau.com
1617,Central Wisconsin News,http://www.centralwinews.com
1618,WFXS FOX,http://www.myfoxwausau.com/myfox/
1619,Marshfield News-Herald,http://www.marshfieldnewsherald.com
1620,WAOW ABC,http://www.waow.com
1621,WHRM PBS,http://www.wpt.org
1622,Wausau City Pages,http://www.thecitypages.com
1623,Wausau Daily Herald,http://www.wausaudailyherald.com
1624,WSAW CBS,http://www.wsaw.com
1625,Wausaublog.Org,http://wausaublog.wordpress.com
1629,WKNR and WWGK,http://www.espncleveland.com/
1630,"The new Sun News, Cleveland, Ohio, Home Page",http://www.cleveland.com/sun
1632,Cleveland Scene,http://www.freetimes.com
1636,Daily Legal News,http://www.dln.com/
1637,West Life,http://www.westlifenews.com/
1641,cleveland.com,http://www.cleveland.com/
1644,WERE,http://www.1300were.com/home.asp
1647,WVIZ PBS,http://www.wviz.org/
1652, Centraldentonpreservation.org			 - 					Central Denton Texas Resources and Information. 			 					This website is for sale!,http://www.centraldentonpreservation.org
1659,Dallas Air America,http://www.dallasairamerica.org
1661, Danm.us			 - 					danm Resources and Information. 			 					This website is for sale! 			,http://www.danm.us/blog
1666,Entertainment Law,http://ipandentertainmentlaw.wordpress.com
1676,Plano Blog,http://planohomesandland.com
1686,The Community News,http://www.community-news.com
1688,Cleburne Times-Review,http://www.cleburnetimesreview.com
1692,Fort Worth Weekly,http://www.fwweekly.com
1694,Fort Worth Star-Telegram,http://www.star-telegram.com
1695,Denied:1up! Software (),http://denied.going1up.com/index.asp?lakecitiessun.com
1696,Huntsville Item,http://www.itemonline.com
1697,Mansfield News-Mirror,http://www.mansfieldnewsmirror.com
1699,Murphy Monitor,http://www.murphymonitor.com
1700,NW Tarrant Co. Times-Record,http://www.timesrecordonline.com
1701,PRINCETON HERALD,http://www.princetonherald.com
1702,Park Cities News,http://www.parkcitiesnews.com
1703,Sachse News,http://www.sachsenews.com
1704,Texas Jewish Post,http://tjpnews.com/
1705,Rockwall County News,http://www.rockwallcountynews.com
1714,Manchester Enterprise,http://www.manchesterenterprise.com/
1715,Milan News-Leader,http://www.milannews.com/
1716,Saline Reporter,http://www.salinereporter.com/
1717,WCVE PBS,http://ideastations.org/wcve/
1718,WCVW PBS,http://ideastations.org/wcvw/
1719,WHTJ PBS,http://www.whtjtv.org/
